StromnetzTyp,Spannung,LeitungTyp,Laenge,Datum
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-14
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-14
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-14
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-14
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-14
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-14
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-14
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-14
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-14
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-14
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-14
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-14
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-14
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-14
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-14
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-14
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-14
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-14
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-14
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-14
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-14
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-14
Allgemeinstrom,Andere,Freileitung,3752134.3206640235,2024-04-15
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-15
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-15
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-15
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-15
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-15
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-15
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-15
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-15
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-15
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-15
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-15
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-15
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-15
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-15
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-15
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-15
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-15
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-15
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-15
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-15
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-15
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-15
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-16
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-16
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-16
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-16
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-16
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-16
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-16
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-16
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-16
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-16
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-16
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-16
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-16
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-16
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-16
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-16
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-16
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-16
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-16
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-16
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-16
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-16
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-16
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-17
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-17
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-17
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-17
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-17
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-17
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-17
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-17
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-17
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-17
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-17
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-17
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-17
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-17
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-17
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-17
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-17
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-17
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-17
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-17
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-17
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-17
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-17
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-18
Allgemeinstrom,Andere,Kabelleitung,35130.060808060785,2024-04-18
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-18
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-18
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-18
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-18
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-18
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-18
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-18
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-18
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-18
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-18
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-18
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-18
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-18
Allgemeinstrom,S380kV,Freileitung,1940588.8620337178,2024-04-18
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-18
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-18
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-18
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-18
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-18
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-18
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-18
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-19
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-19
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-19
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-19
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-19
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-19
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-19
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-19
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-19
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-19
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-19
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-19
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-19
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-19
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-19
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-19
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-19
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-19
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-19
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-19
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-19
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-19
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-19
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-20
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-20
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-20
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-20
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-20
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-20
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-20
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-20
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-20
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-20
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-20
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-20
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-20
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-20
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-20
Allgemeinstrom,S380kV,Freileitung,1940588.8620337178,2024-04-20
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-20
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-20
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-20
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-20
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-20
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-20
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-20
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-21
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-21
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-21
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-21
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-21
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-21
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-21
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-21
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-21
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-21
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-21
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-21
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-21
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-21
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-21
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-21
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-21
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-21
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-21
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-21
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-21
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-21
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-21
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-22
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-22
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-22
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-22
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-22
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-22
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-22
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-22
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-22
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-22
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-22
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-22
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-22
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-22
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-22
Allgemeinstrom,S380kV,Freileitung,1940588.8620337178,2024-04-22
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-22
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-22
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-22
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-22
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-22
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-22
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-22
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-23
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-23
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-23
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-23
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-23
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-23
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-23
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-23
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-23
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-23
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-23
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-23
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-23
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-23
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-23
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-23
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-23
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-23
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-23
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-23
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-23
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-23
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-23
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-24
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-24
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-24
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-24
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-24
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-24
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-24
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-24
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-24
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-24
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-24
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-24
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-24
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-24
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-24
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-24
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-24
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-24
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-24
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-24
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-24
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-24
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-24
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-25
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-25
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-25
Allgemeinstrom,S110kV,Kabelleitung,462050.30667694507,2024-04-25
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-25
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-25
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-25
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-25
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-25
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-25
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-25
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-25
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-25
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-25
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-25
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-25
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-25
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-25
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-25
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-25
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-25
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-25
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-25
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-26
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-26
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-26
Allgemeinstrom,S110kV,Kabelleitung,462050.30667758273,2024-04-26
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-26
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-26
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-26
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-26
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-26
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-26
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-26
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-26
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-26
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-26
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-26
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-26
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-26
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-26
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-26
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-26
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-26
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-26
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-26
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-27
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-27
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-27
Allgemeinstrom,S110kV,Kabelleitung,462050.30667758273,2024-04-27
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-27
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-27
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-27
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-27
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-27
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-27
Allgemeinstrom,S150kV,Freileitung,105466.6505605514,2024-04-27
Allgemeinstrom,S150kV,Kabelleitung,417388.62427527516,2024-04-27
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-27
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-27
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-27
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-27
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-27
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-27
Allgemeinstrom,S50kV,Kabelleitung,1182985.0810050329,2024-04-27
Allgemeinstrom,S60kV,Freileitung,661257.0155023461,2024-04-27
Allgemeinstrom,S60kV,Kabelleitung,413964.2894783749,2024-04-27
Allgemeinstrom,S65kV,Freileitung,286847.4086464476,2024-04-27
Allgemeinstrom,S65kV,Kabelleitung,71903.16995777733,2024-04-27
Allgemeinstrom,Andere,Freileitung,3752169.226122064,2024-04-28
Allgemeinstrom,Andere,Kabelleitung,35130.06080806079,2024-04-28
Allgemeinstrom,S110kV,Freileitung,1285018.346004251,2024-04-28
Allgemeinstrom,S110kV,Kabelleitung,462050.30667758273,2024-04-28
Allgemeinstrom,S125kV,Freileitung,247314.6435981561,2024-04-28
Allgemeinstrom,S125kV,Kabelleitung,84622.43476405548,2024-04-28
Allgemeinstrom,S130kV,Freileitung,167633.60030058227,2024-04-28
Allgemeinstrom,S130kV,Kabelleitung,265773.2886308938,2024-04-28
Allgemeinstrom,S132kV,Freileitung,587521.4992320152,2024-04-28
Allgemeinstrom,S132kV,Kabelleitung,246414.63362896204,2024-04-28
Allgemeinstrom,S150kV,Freileitung,105466.65056055138,2024-04-28
Allgemeinstrom,S150kV,Kabelleitung,417388.6242752751,2024-04-28
Allgemeinstrom,S220kV,Freileitung,4815495.832780065,2024-04-28
Allgemeinstrom,S220kV,Kabelleitung,25119.814821854165,2024-04-28
Allgemeinstrom,S36kV,Kabelleitung,1000.0,2024-04-28
Allgemeinstrom,S380kV,Freileitung,1940588.8620337176,2024-04-28
Allgemeinstrom,S380kV,Kabelleitung,28049.7849802,2024-04-28
Allgemeinstrom,S50kV,Freileitung,1538434.7306427336,2024-04-28
